pickup_datetime,duration,pickup_x,pickup_y,dropoff_x,dropoff_y,weekday,hour_,day_,distance,month_,speed
"2034-04-09 08:56:13",505,142,322,162,356,1,8,9,39,4,278
"2034-04-27 08:44:29",615,120,284,126,305,5,8,27,22,4,129
"2034-01-22 22:53:02",2283,127,313,150,324,1,22,22,26,1,41
"2034-06-17 15:27:20",4063,151,325,-31,455,7,15,17,224,6,198
"2034-05-03 11:22:48",625,168,343,155,341,4,11,3,13,5,75
"2034-04-10 19:07:30",559,154,369,132,320,2,19,10,54,4,348
"2034-03-06 10:45:15",185,144,338,144,328,2,10,6,10,3,195
"2034-01-18 06:47:44",564,140,336,142,310,4,6,18,26,1,166
"2034-03-31 15:52:57",193,149,307,154,318,6,15,31,12,3,224
"2034-06-27 11:14:12",791,150,324,167,338,3,11,27,22,6,100
"2034-03-09 17:27:08",874,150,346,174,344,5,17,9,24,3,99
"2034-02-16 13:25:31",879,159,328,148,321,5,13,16,13,2,53
"2034-04-23 21:50:42",442,127,283,153,309,1,21,23,37,4,301
"2034-03-20 17:54:16",2516,-8,455,188,368,2,17,20,214,3,306
"2034-03-22 22:18:34",206,147,350,157,370,4,22,22,22,3,384
"2034-02-21 15:00:35",619,179,358,160,370,3,15,21,22,2,128
"2034-03-10 21:05:35",509,135,301,152,309,6,21,10,19,3,134
"2034-02-11 06:34:29",497,157,374,171,376,7,6,11,14,2,101
"2034-07-01 11:41:43",386,133,313,141,324,7,11,1,14,7,131
"2034-01-14 10:04:01",219,165,339,174,345,7,10,14,11,1,181
"2034-05-17 01:35:34",770,159,315,191,374,4,1,17,67,5,313
"2034-03-16 10:58:19",443,167,329,159,334,5,10,16,9,3,73
"2034-02-06 16:50:37",772,135,311,155,339,2,16,6,34,2,159
"2034-04-03 15:54:05",343,130,303,122,292,2,15,3,14,4,147
"2034-06-08 06:54:05",442,136,306,153,329,5,6,8,29,6,236
"2034-05-24 17:09:38",581,159,335,157,320,4,17,24,15,5,93
"2034-06-30 16:33:24",648,159,340,159,330,6,16,30,10,6,56
"2034-04-18 19:27:25",284,159,339,150,338,3,19,18,9,4,114
"2034-05-22 12:54:08",2111,-35,464,215,614,2,12,22,292,5,498
"2034-05-04 23:22:04",452,159,315,156,333,5,23,4,18,5,143
"2034-05-21 15:40:29",395,143,336,137,319,1,15,21,18,5,164
"2034-07-09 21:58:08",367,136,317,137,329,1,21,9,12,7,118
"2034-03-09 14:45:05",318,189,366,195,379,5,14,9,14,3,158
"2034-07-12 17:31:06",300,167,342,178,354,4,17,12,16,7,192
"2034-04-13 23:05:35",748,107,337,67,347,5,23,13,41,4,197
"2034-03-11 22:46:34",649,148,357,121,290,7,22,11,72,3,399
"2034-01-19 18:59:38",692,142,335,156,309,5,18,19,30,1,156
"2034-04-14 22:27:36",456,180,352,173,377,6,22,14,26,4,205
"2034-01-22 23:07:50",921,161,331,144,313,1,23,22,25,1,98
"2034-05-29 10:42:34",472,156,335,166,364,2,10,29,31,5,236
"2034-06-17 19:49:41",297,176,360,162,369,7,19,17,17,6,206
"2034-03-15 20:29:58",314,155,336,160,345,4,20,15,10,3,115
"2034-03-28 15:43:52",515,158,350,164,366,3,15,28,17,3,119
"2034-06-16 22:20:45",156,161,365,154,369,6,22,16,8,6,185
"2034-03-26 16:22:24",1268,127,289,149,329,1,16,26,46,3,131
"2034-01-29 14:55:17",1092,151,352,132,299,1,14,29,56,1,185
"2034-06-20 10:44:18",769,161,324,144,324,3,10,20,17,6,80
"2034-06-04 12:19:48",499,132,316,141,317,1,12,4,9,6,65
"2034-05-23 17:23:38",741,151,337,166,323,3,17,23,21,5,102
"2034-04-25 07:10:47",1259,180,365,110,448,3,7,25,109,4,312
"2034-01-18 11:03:19",469,178,397,121,439,4,11,18,71,1,545
"2034-05-15 11:35:10",295,147,332,152,350,2,11,15,19,5,232
"2034-06-20 13:50:34",1000,166,334,152,355,3,13,20,25,6,90
"2034-05-11 17:44:07",567,149,321,148,310,5,17,11,11,5,70
"2034-05-12 11:02:10",791,158,362,145,333,6,11,12,32,5,146
"2034-01-28 06:33:44",775,114,388,167,370,7,6,28,56,1,260
"2034-06-19 16:39:49",1532,127,430,135,288,2,16,19,142,6,334
"2034-01-27 18:27:04",245,156,335,165,342,6,18,27,11,1,162
"2034-05-31 08:28:16",2990,114,448,123,292,4,8,31,156,5,188
"2034-04-12 23:15:10",339,149,339,129,329,4,23,12,22,4,234
"2034-03-02 18:10:47",1689,161,331,222,417,5,18,2,105,3,224
"2034-03-21 07:48:41",356,161,372,149,364,3,7,21,14,3,142
"2034-06-12 20:30:19",500,147,329,152,305,2,20,12,25,6,180
"2034-05-28 09:21:42",566,181,388,167,397,1,9,28,17,5,108
"2034-01-24 13:46:09",150,152,346,151,340,3,13,24,6,1,144
"2034-06-06 07:35:34",659,154,369,121,290,3,7,6,86,6,470
"2034-05-04 08:08:06",159,152,342,152,351,5,8,4,9,5,204
"2034-06-15 13:32:31",1554,174,350,140,332,5,13,15,38,6,88
"2034-01-23 00:58:37",205,154,318,151,326,2,0,23,9,1,158
"2034-02-08 19:00:04",882,141,332,141,332,4,19,8,0,2,0
"2034-03-17 14:00:57",551,131,285,152,309,6,14,17,32,3,209
"2034-02-01 21:17:38",281,153,310,164,324,4,21,1,18,2,231
"2034-04-04 13:31:37",469,180,350,212,408,3,13,4,66,4,507
"2034-02-20 16:48:30",602,156,322,138,321,2,16,20,18,2,108
"2034-02-20 22:44:12",229,156,363,149,359,2,22,20,8,2,126
"2034-03-11 09:54:59",135,148,348,147,341,7,9,11,7,3,187
"2034-03-10 17:39:08",150,181,364,181,353,6,17,10,11,3,264
"2034-05-13 21:44:11",370,146,342,136,320,7,21,13,24,5,234
"2034-06-25 18:35:59",603,153,356,146,331,1,18,25,26,6,155
"2034-04-08 14:35:00",401,142,315,133,309,7,14,8,11,4,99
"2034-07-10 18:23:57",1931,114,448,128,290,2,18,10,159,7,296
"2034-03-06 23:57:56",1078,145,307,63,324,2,23,6,84,3,281
"2034-05-14 22:51:36",1442,129,324,163,336,1,22,14,36,5,90
"2034-01-17 13:09:02",191,154,331,156,340,3,13,17,9,1,170
"2034-06-20 10:40:14",2069,127,312,119,288,3,10,20,25,6,43
"2034-04-06 08:56:02",330,161,331,161,338,5,8,6,7,4,76
"2034-06-16 08:24:20",226,130,293,136,295,6,8,16,6,6,96
"2034-02-26 17:36:51",116,145,324,144,327,1,17,26,3,2,93
"2034-06-11 19:36:41",129,155,377,153,368,1,19,11,9,6,251
"2034-06-07 18:53:48",1004,154,339,151,304,4,18,7,35,6,125
"2034-05-29 12:17:54",144,129,285,134,286,2,12,29,5,5,125
"2034-07-10 05:01:41",1438,155,344,-37,469,2,5,10,229,7,573
"2034-05-17 07:42:42",731,185,376,173,376,4,7,17,12,5,59
"2034-02-13 13:17:41",575,143,309,161,340,2,13,13,36,2,225
"2034-02-09 08:18:36",245,161,344,169,343,5,8,9,8,2,118
"2034-05-17 01:35:08",1081,102,336,135,382,4,1,17,57,5,190
"2034-01-25 21:02:01",432,165,333,150,311,4,21,25,27,1,225
"2034-05-11 12:49:27",505,162,362,154,347,5,12,11,17,5,121
"2034-03-18 11:49:06",335,146,333,144,320,7,11,18,13,3,140
"2034-03-24 07:50:46",362,142,330,149,316,6,7,24,16,3,159
"2034-05-10 19:15:19",632,140,318,128,304,4,19,10,18,5,103
"2034-04-18 09:22:01",595,183,354,166,341,3,9,18,21,4,127
"2034-04-05 06:00:41",251,146,315,149,338,4,6,5,23,4,330
"2034-06-28 20:34:52",447,148,337,157,314,4,20,28,25,6,201
"2034-03-03 15:27:03",1828,135,326,165,384,6,15,3,65,3,128
"2034-06-19 13:19:34",606,137,331,144,313,2,13,19,19,6,113
"2034-06-04 20:00:21",229,163,357,155,353,1,20,4,9,6,141
"2034-05-14 22:52:03",614,157,323,149,306,1,22,14,19,5,111
"2034-04-07 13:40:07",991,155,359,138,328,6,13,7,35,4,127
"2034-04-09 19:11:54",647,157,322,151,336,1,19,9,15,4,83
"2034-06-08 17:15:47",699,169,389,178,395,5,17,8,11,6,57
"2034-06-02 20:26:23",270,129,292,134,288,6,20,2,6,6,80
"2034-03-20 01:10:28",845,159,346,148,314,2,1,20,34,3,145
"2034-06-06 11:32:02",434,162,372,163,360,3,11,6,12,6,100
"2034-03-20 00:43:32",224,133,304,123,292,2,0,20,16,3,257
"2034-05-03 12:08:41",2044,146,349,158,343,4,12,3,13,5,23
"2034-02-26 11:07:04",901,157,374,157,334,1,11,26,40,2,160
"2034-05-01 02:38:54",196,129,308,132,313,2,2,1,6,5,110
"2034-01-26 11:01:51",353,175,338,182,354,5,11,26,17,1,173
"2034-02-19 03:38:47",1543,95,352,185,374,1,3,19,93,2,217
"2034-01-19 20:27:41",939,141,323,173,350,5,20,19,42,1,161
"2034-01-21 11:04:22",492,163,372,173,377,7,11,21,11,1,80
"2034-07-09 14:53:45",360,165,339,168,328,1,14,9,11,7,110
"2034-03-30 18:03:00",502,145,321,159,313,5,18,30,16,3,115
"2034-03-13 08:09:01",879,142,330,187,364,2,8,13,56,3,229
"2034-02-27 17:40:53",153,134,299,139,296,2,17,27,6,2,141
"2034-04-28 08:48:09",609,152,320,134,305,6,8,28,23,4,136
"2034-03-15 10:15:30",277,134,310,128,318,4,10,15,10,3,130
"2034-07-05 02:29:13",105,168,370,172,376,4,2,5,7,7,240
"2034-03-03 02:34:23",767,141,317,173,348,6,2,3,45,3,211
"2034-06-23 12:56:18",476,147,341,151,348,6,12,23,8,6,61
"2034-07-09 11:38:33",206,163,359,162,370,1,11,9,11,7,192
"2034-05-05 15:39:43",2745,130,313,126,429,6,15,5,116,5,152
"2034-05-25 18:25:49",3156,180,353,-36,462,5,18,25,242,5,276
"2034-02-28 20:29:13",323,151,345,157,342,3,20,28,7,2,78
"2034-01-14 20:39:49",514,155,332,145,335,7,20,14,10,1,70
"2034-02-19 11:44:01",1111,162,372,150,309,1,11,19,64,2,207
"2034-07-03 02:15:48",309,149,322,142,337,2,2,3,17,7,198
"2034-06-26 10:19:36",1527,163,342,115,444,2,10,26,113,6,266
"2034-03-21 15:29:05",799,175,346,146,344,3,15,21,29,3,131
"2034-06-20 14:35:52",154,158,353,157,352,3,14,20,1,6,23
"2034-07-11 16:54:50",2975,-30,460,178,351,3,16,11,235,7,284
"2034-05-21 23:49:31",908,200,394,162,486,1,23,21,100,5,396
"2034-03-20 13:14:36",470,144,340,148,329,2,13,20,12,3,92
"2034-05-02 22:15:51",252,178,345,168,335,3,22,2,14,5,200
"2034-03-08 15:46:49",437,161,379,155,363,4,15,8,17,3,140
"2034-04-11 16:41:56",879,158,325,158,353,3,16,11,28,4,115
"2034-04-25 22:55:20",1517,-30,464,155,343,3,22,25,221,4,524
"2034-02-19 17:34:09",831,158,312,182,355,1,17,19,49,2,212
"2034-03-27 20:17:05",443,144,340,155,322,2,20,27,21,3,171
"2034-01-26 21:54:40",1869,163,336,98,424,5,21,26,109,1,210
"2034-01-25 08:32:37",252,158,354,154,346,4,8,25,9,1,129
"2034-07-05 13:23:57",467,183,379,172,387,4,13,5,14,7,108
"2034-06-15 18:19:57",2796,-30,464,123,307,5,18,15,219,6,282
"2034-04-06 13:03:03",533,158,333,146,340,5,13,6,14,4,95
"2034-04-19 06:18:32",821,132,391,149,364,4,6,19,32,4,140
"2034-04-01 18:20:05",1068,131,287,159,333,7,18,1,54,4,182
"2034-03-04 11:11:35",595,177,357,166,334,7,11,4,26,3,157
"2034-06-26 19:08:07",491,147,331,155,361,2,19,26,31,6,227
"2034-06-19 03:35:41",320,171,328,153,320,2,3,19,20,6,225
"2034-06-27 10:14:04",338,158,346,155,356,3,10,27,10,6,107
"2034-02-22 01:36:18",340,156,328,142,331,4,1,22,14,2,148
"2034-06-26 14:35:20",482,146,341,159,328,2,14,26,18,6,134
"2034-03-20 17:36:47",665,173,347,155,373,2,17,20,32,3,173
"2034-02-14 19:00:12",830,152,342,156,369,3,19,14,27,2,117
"2034-05-15 12:48:29",716,162,318,174,352,2,12,15,36,5,181
"2034-06-29 21:41:53",742,158,346,181,370,5,21,29,33,6,160
"2034-03-20 18:45:57",785,153,344,168,326,2,18,20,23,3,105
"2034-04-17 00:58:32",345,140,304,128,306,2,0,17,12,4,125
"2034-04-30 03:50:38",585,126,313,151,308,1,3,30,26,4,160
"2034-04-25 17:03:01",511,130,284,138,305,3,17,25,22,4,155
"2034-01-16 10:06:42",488,164,369,169,341,2,10,16,28,1,207
"2034-07-10 14:33:13",382,150,308,156,321,2,14,10,14,7,132
"2034-02-03 19:51:41",628,137,305,160,316,6,19,3,26,2,149
"2034-03-19 11:01:52",261,146,304,155,308,1,11,19,10,3,138
"2034-05-13 03:03:13",553,130,312,140,333,7,3,13,23,5,150
"2034-03-07 20:30:45",516,133,308,145,315,3,20,7,14,3,98
"2034-01-25 20:17:47",565,137,331,134,352,4,20,25,21,1,134
"2034-04-14 19:33:30",1982,-35,463,154,343,6,19,14,224,4,407
"2034-04-27 15:14:55",722,145,321,148,337,5,15,27,16,4,80
"2034-06-26 13:35:33",775,169,319,140,306,2,13,26,32,6,149
"2034-05-10 20:19:38",295,179,350,186,359,4,20,10,11,5,134
"2034-02-17 18:53:19",125,153,322,149,314,6,18,17,9,2,259
"2034-04-26 20:34:21",315,138,326,132,313,4,20,26,14,4,160
"2034-03-13 16:04:05",573,136,306,128,305,2,16,13,8,3,50
"2034-06-25 23:08:17",579,154,310,130,284,1,23,25,35,6,218
"2034-05-28 15:08:07",1087,122,290,112,336,1,15,28,47,5,156
"2034-04-21 07:58:37",1166,161,359,161,364,6,7,21,5,4,15
"2034-03-31 17:09:00",1670,113,448,106,338,6,17,31,110,3,237
"2034-03-21 07:21:50",293,156,357,164,366,3,7,21,12,3,147
"2034-07-13 04:02:26",697,144,334,73,435,5,4,13,123,7,635
"2034-03-24 11:29:17",1063,154,331,136,295,6,11,24,40,3,135
"2034-07-13 08:10:06",416,142,308,144,323,5,8,13,15,7,130
"2034-04-29 09:10:31",1044,154,324,122,284,7,9,29,51,4,176
"2034-05-21 23:16:03",1577,158,367,93,342,1,23,21,70,5,160
"2034-04-13 14:47:06",1634,161,342,125,429,5,14,13,94,4,207
"2034-04-27 19:58:59",197,147,317,143,314,5,19,27,5,4,91
"2034-06-13 12:21:27",405,159,335,146,325,3,12,13,16,6,142
"2034-03-21 19:15:57",225,154,324,145,317,3,19,21,11,3,176
"2034-06-19 16:19:33",1095,158,326,135,294,2,16,19,39,6,128
"2034-06-17 04:38:16",229,152,327,160,334,7,4,17,11,6,173
"2034-06-30 19:38:12",268,160,365,162,380,6,19,30,15,6,201
"2034-06-16 00:30:18",411,134,299,151,307,6,0,16,19,6,166
"2034-01-28 18:03:21",331,145,322,139,333,7,18,28,13,1,141
"2034-05-27 20:19:38",1265,169,375,136,317,7,20,27,67,5,191
"2034-04-18 11:03:19",1196,135,288,194,378,3,11,18,108,4,325
"2034-02-10 21:56:08",264,142,313,148,303,6,21,10,12,2,164
"2034-04-30 18:11:49",626,152,365,141,333,1,18,30,34,4,196
"2034-06-09 22:07:40",403,130,293,124,309,6,22,9,17,6,152
"2034-06-15 11:40:41",207,143,311,142,314,5,11,15,3,6,52
"2034-04-04 20:16:47",1572,162,334,79,297,3,20,4,91,4,208
"2034-05-07 15:24:10",597,150,336,150,364,1,15,7,28,5,169
"2034-06-01 10:52:52",292,179,388,189,401,5,10,1,16,6,197
"2034-07-12 19:23:50",553,161,364,169,344,4,19,12,22,7,143
"2034-04-27 22:54:55",267,131,293,122,287,5,22,27,11,4,148
"2034-02-28 13:21:23",191,152,339,157,349,3,13,28,11,2,207
"2034-06-02 23:38:55",467,127,315,140,317,6,23,2,13,6,100
"2034-02-07 17:34:09",232,141,328,142,335,3,17,7,7,2,109
"2034-03-25 16:56:45",307,159,352,168,371,7,16,25,21,3,246
"2034-03-07 22:14:24",804,134,310,153,368,3,22,7,61,3,273
"2034-04-30 14:27:20",1442,113,447,-57,495,1,14,30,177,4,442
"2034-03-05 13:33:40",178,130,327,138,319,1,13,5,11,3,222
"2034-02-09 07:13:43",753,159,341,136,315,5,7,9,35,2,167
"2034-03-29 15:57:07",522,127,292,133,301,4,15,29,11,3,76
"2034-05-20 02:16:34",182,152,346,142,326,7,2,20,22,5,435
"2034-05-21 18:33:29",1260,152,365,108,334,1,18,21,54,5,154
"2034-01-22 21:27:28",586,145,307,133,319,1,21,22,17,1,104
"2034-05-02 12:28:48",679,166,343,160,344,3,12,2,6,5,32
"2034-07-13 19:37:23",180,159,369,162,359,5,19,13,10,7,200
"2034-04-25 18:28:52",387,140,319,148,336,3,18,25,19,4,177
"2034-04-28 20:40:18",412,178,359,167,377,6,20,28,21,4,183
"2034-01-21 19:32:37",217,168,373,160,362,7,19,21,14,1,232
"2034-04-22 08:48:41",113,149,336,144,328,7,8,22,9,4,287
"2034-03-04 18:45:47",441,159,321,160,307,7,18,4,14,3,114
"2034-05-15 04:48:23",811,141,306,179,363,2,4,15,69,5,306
"2034-03-02 14:09:37",607,156,348,164,369,5,14,2,22,3,130
"2034-06-07 23:01:39",568,201,390,185,375,4,23,7,22,6,139
"2034-03-31 20:18:15",207,163,364,160,374,6,20,31,10,3,174
"2034-04-12 07:23:24",394,136,330,153,347,4,7,12,24,4,219
"2034-05-15 13:33:04",346,157,359,154,346,2,13,15,13,5,135
"2034-07-02 10:43:37",236,160,329,166,336,1,10,2,9,7,137
"2034-03-26 23:48:10",194,123,296,129,284,1,23,26,13,3,241
"2034-03-29 10:50:38",1336,162,345,136,303,4,10,29,49,3,132
"2034-04-24 19:38:12",557,169,319,157,338,2,19,24,22,4,142
"2034-07-01 22:17:54",657,133,324,150,332,7,22,1,19,7,104
"2034-02-12 00:41:11",123,160,370,157,361,1,0,12,9,2,263
"2034-05-19 15:56:30",1520,151,313,144,335,6,15,19,23,5,54
"2034-01-29 20:38:29",562,140,382,136,413,1,20,29,31,1,199
"2034-05-07 21:23:02",580,168,323,152,307,1,21,7,23,5,143
"2034-03-18 19:31:03",325,166,383,178,388,7,19,18,13,3,144
"2034-04-17 14:39:45",335,127,306,132,312,2,14,17,8,4,86
"2034-03-08 07:09:29",563,169,319,155,332,4,7,8,19,3,121
"2034-06-07 14:39:36",833,176,348,190,389,4,14,7,43,6,186
"2034-04-22 22:53:04",286,167,337,164,331,7,22,22,7,4,88
"2034-05-19 23:49:20",960,142,323,187,371,6,23,19,66,5,248
"2034-03-17 13:00:43",453,148,352,153,346,6,13,17,8,3,64
"2034-05-25 22:32:13",752,133,312,153,352,5,22,25,45,5,215
"2034-01-16 22:49:39",794,132,313,163,331,2,22,16,36,1,163
"2034-05-29 12:07:38",211,149,320,160,310,2,12,29,15,5,256
"2034-04-21 23:02:39",1442,163,340,133,326,6,23,21,33,4,82
"2034-07-06 13:09:17",580,133,287,118,325,5,13,6,41,7,254
"2034-07-02 15:54:40",345,147,340,146,349,1,15,2,9,7,94
"2034-05-12 23:36:39",1786,161,342,167,321,6,23,12,22,5,44
"2034-04-09 22:51:32",1304,150,344,158,333,1,22,9,14,4,39
"2034-03-06 17:07:59",854,123,287,164,317,2,17,6,51,3,215
"2034-05-06 10:34:22",1138,188,367,155,321,7,10,6,57,5,180
"2034-01-20 11:50:20",276,157,343,157,349,6,11,20,6,1,78
"2034-07-06 03:06:36",258,140,302,153,306,5,3,6,14,7,195
"2034-05-04 17:56:51",518,158,346,149,340,5,17,4,11,5,76
"2034-05-30 08:25:51",541,160,329,158,347,3,8,30,18,5,120
"2034-03-05 03:19:51",242,141,308,151,313,1,3,5,11,3,164
"2034-05-06 15:03:26",689,139,319,130,308,7,15,6,14,5,73
"2034-05-05 21:37:23",541,186,363,169,348,6,21,5,23,5,153
"2034-06-30 13:41:28",1700,153,344,132,288,6,13,30,60,6,127
"2034-01-19 18:16:44",192,169,372,164,371,5,18,19,5,1,94
"2034-04-26 09:30:33",556,153,323,143,317,4,9,26,12,4,78
"2034-02-20 23:06:58",211,158,367,165,377,2,23,20,12,2,205
"2034-02-09 17:14:16",367,150,324,142,323,5,17,9,8,2,78
"2034-06-26 12:18:31",112,177,337,170,343,2,12,26,9,6,289
"2034-03-24 15:44:41",1791,161,338,123,291,6,15,24,60,3,121
"2034-05-12 22:49:18",588,146,342,153,323,6,22,12,20,5,122
"2034-06-22 17:30:46",2958,125,315,149,322,5,17,22,25,6,30
"2034-06-18 02:16:15",849,136,322,173,336,1,2,18,40,6,170
"2034-05-30 10:55:49",1346,156,323,133,307,3,10,30,28,5,75
"2034-04-22 07:44:47",121,115,408,114,407,7,7,22,1,4,30
"2034-06-10 18:03:15",432,154,349,162,342,7,18,10,11,6,92
"2034-03-18 07:44:14",547,150,351,146,331,7,7,18,20,3,132
"2034-02-27 15:40:19",390,167,341,157,350,2,15,27,13,2,120
"2034-01-21 10:32:54",526,153,361,148,340,7,10,21,22,1,151
"2034-02-23 18:29:34",185,180,352,182,360,5,18,23,8,2,156
"2034-02-20 20:19:47",1302,-36,468,60,331,2,20,20,167,2,462
"2034-05-18 18:11:11",144,182,373,186,375,5,18,18,4,5,100
"2034-04-28 14:35:23",264,134,311,130,317,6,14,28,7,4,95
"2034-06-27 08:28:55",2453,114,447,101,301,3,8,27,147,6,216
"2034-05-03 22:14:25",1346,138,330,159,321,4,22,3,23,5,62
"2034-02-10 08:05:26",2035,186,365,152,347,6,8,10,38,2,67
"2034-06-26 03:45:12",758,135,320,162,334,2,3,26,30,6,142
"2034-03-26 19:59:11",756,127,294,130,318,1,19,26,24,3,114
"2034-04-20 21:09:40",432,139,301,135,314,5,21,20,14,4,117
"2034-05-12 12:53:37",727,151,340,165,368,6,12,12,31,5,154
"2034-05-05 23:40:46",26,142,331,143,332,6,23,5,1,5,138
"2034-04-15 08:56:47",1099,122,289,128,320,7,8,15,32,4,105
"2034-06-13 21:40:58",479,159,329,142,324,3,21,13,18,6,135
"2034-04-17 18:49:13",498,156,309,166,324,2,18,17,18,4,130
"2034-05-03 19:03:05",449,163,368,172,349,4,19,3,21,5,168
"2034-03-07 10:47:52",915,153,327,171,328,3,10,7,18,3,71
"2034-04-10 22:09:53",338,162,339,148,335,2,22,10,15,4,160
"2034-04-13 14:05:34",648,138,298,134,305,5,14,13,8,4,44
"2034-05-11 19:16:03",448,135,288,149,307,5,19,11,24,5,193
"2034-02-25 22:18:53",194,173,344,167,338,7,22,25,8,2,148
"2034-07-09 11:54:28",103,145,314,144,320,1,11,9,6,7,210
"2034-03-10 08:57:41",187,148,334,144,326,6,8,10,9,3,173
"2034-06-12 19:51:26",290,173,345,160,358,2,19,12,18,6,223
"2034-05-24 22:51:42",661,154,324,122,290,4,22,24,47,5,256
"2034-07-08 12:48:57",1061,158,350,121,293,7,12,8,68,7,231
"2034-02-17 20:36:01",2383,135,317,5,296,6,20,17,132,2,199
"2034-02-19 23:39:51",1348,155,319,177,362,1,23,19,48,2,128
"2034-06-22 20:50:27",237,165,326,160,316,5,20,22,11,6,167
"2034-06-28 11:57:21",178,184,364,188,365,4,11,28,4,6,81
"2034-05-14 00:54:21",950,145,307,134,333,1,0,14,28,5,106
"2034-05-02 20:13:55",593,155,333,181,358,3,20,2,36,5,219
"2034-04-29 22:59:32",464,198,384,185,362,7,22,29,26,4,202
"2034-03-17 20:51:04",569,156,336,178,350,6,20,17,26,3,164
"2034-02-22 02:36:22",272,156,362,134,366,4,2,22,22,2,291
"2034-05-23 12:54:42",347,156,327,144,319,3,12,23,14,5,145
"2034-04-08 07:44:14",161,154,353,151,347,7,7,8,7,4,157
"2034-06-15 06:46:17",358,152,333,139,335,5,6,15,13,6,131
"2034-04-01 00:49:25",381,87,314,62,343,7,0,1,38,4,359
"2034-03-03 13:33:14",452,103,294,108,311,6,13,3,18,3,143
"2034-04-14 06:40:45",202,78,310,89,311,6,6,14,11,4,196
